"employee_id","business_unit","department","job_level","manager_status","work_arrangement","location_region","hire_date","tenure_years","tenure_group","employment_end_date","survey_wave","survey_date","eligible","invited","response_probability","responded"
"EMP2081","Technology and Product","Engineering","Entry Level","Individual Contributor","Hybrid","West",2020-11-18,4.91,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.7,TRUE
"EMP2082","Technology and Product","Engineering","Senior Professional","Individual Contributor","Remote","West",2018-07-05,7.28,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.68,FALSE
"EMP2082","Technology and Product","Engineering","Senior Professional","Individual Contributor","Remote","West",2018-07-05,7.28,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.68,TRUE
"EMP2083","Technology and Product","Engineering","Professional","Individual Contributor","Remote","Northeast",2019-09-12,6.09,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.68,TRUE
"EMP2083","Technology and Product","Engineering","Professional","Individual Contributor","Remote","Northeast",2019-09-12,6.09,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.68,FALSE
"EMP2084","Technology and Product","Engineering","Professional","Individual Contributor","Hybrid","Northeast",2022-08-28,3.13,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.7,FALSE
"EMP2084","Technology and Product","Engineering","Professional","Individual Contributor","Hybrid","Northeast",2022-08-28,3.13,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.7,TRUE
"EMP2085","Technology and Product","Engineering","Senior Professional","Individual Contributor","Remote","South",2023-02-13,2.67,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.66,TRUE
"EMP2085","Technology and Product","Engineering","Senior Professional","Individual Contributor","Remote","South",2023-02-13,2.67,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.66,FALSE
"EMP2086","Technology and Product","Engineering","Manager","People Manager","Hybrid","South",2019-06-13,6.34,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.7,TRUE
"EMP2086","Technology and Product","Engineering","Manager","People Manager","Hybrid","South",2019-06-13,6.34,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.7,TRUE
"EMP2087","Technology and Product","Engineering","Senior Professional","Individual Contributor","Remote","South",2024-06-17,1.33,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.66,TRUE
"EMP2087","Technology and Product","Engineering","Senior Professional","Individual Contributor","Remote","South",2024-06-17,1.33,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.66,TRUE
"EMP2088","Technology and Product","Engineering","Senior Professional","People Manager","Remote","Northeast",2007-04-25,18.48,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.65,TRUE
"EMP2088","Technology and Product","Engineering","Senior Professional","People Manager","Remote","Northeast",2007-04-25,18.48,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.65,TRUE
"EMP2089","Technology and Product","Engineering","Senior Professional","Individual Contributor","Remote","Northeast",2015-05-04,10.45,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.68,TRUE
"EMP2089","Technology and Product","Engineering","Senior Professional","Individual Contributor","Remote","Northeast",2015-05-04,10.45,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.68,TRUE
"EMP2090","Technology and Product","Engineering","Senior Professional","Individual Contributor","Remote","Northeast",2024-04-25,1.47,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.66,TRUE
"EMP2090","Technology and Product","Engineering","Senior Professional","Individual Contributor","Remote","Northeast",2024-04-25,1.47,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.66,TRUE
"EMP2091","Technology and Product","Engineering","Senior Professional","Individual Contributor","Remote","Northeast",2022-04-25,3.47,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.68,TRUE
"EMP2091","Technology and Product","Engineering","Senior Professional","Individual Contributor","Remote","Northeast",2022-04-25,3.47,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.68,TRUE
"EMP2092","Technology and Product","Engineering","Manager","People Manager","Remote","Northeast",2022-10-30,2.96,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.66,FALSE
"EMP2092","Technology and Product","Engineering","Manager","People Manager","Remote","Northeast",2022-10-30,2.96,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.66,TRUE
"EMP2093","Technology and Product","Engineering","Entry Level","Individual Contributor","Hybrid","South",2022-08-07,3.19,"3-5 years",2026-03-14,"Wave 1",2025-10-15,TRUE,TRUE,0.7,FALSE
"EMP2093","Technology and Product","Engineering","Entry Level","Individual Contributor","Hybrid","South",2022-08-07,3.19,"3-5 years",2026-03-14,"Wave 2",2026-04-15,FALSE,FALSE,0.05,FALSE
"EMP2094","Technology and Product","Engineering","Senior Professional","Individual Contributor","Remote","Northeast",2022-09-03,3.12,"3-5 years",2026-04-15,"Wave 1",2025-10-15,TRUE,TRUE,0.68,TRUE
"EMP2094","Technology and Product","Engineering","Senior Professional","Individual Contributor","Remote","Northeast",2022-09-03,3.12,"3-5 years",2026-04-15,"Wave 2",2026-04-15,TRUE,TRUE,0.68,FALSE
"EMP2095","Technology and Product","Engineering","Senior Professional","Individual Contributor","Hybrid","Northeast",2024-02-23,1.64,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.68,TRUE
"EMP2095","Technology and Product","Engineering","Senior Professional","Individual Contributor","Hybrid","Northeast",2024-02-23,1.64,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.68,FALSE
"EMP2096","Technology and Product","Engineering","Professional","Individual Contributor","On-site","West",2014-12-30,10.79,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.65,TRUE
"EMP2096","Technology and Product","Engineering","Professional","Individual Contributor","On-site","West",2014-12-30,10.79,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.65,FALSE
"EMP2097","Technology and Product","Engineering","Professional","Individual Contributor","On-site","Midwest",2005-12-22,19.81,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.62,FALSE
"EMP2097","Technology and Product","Engineering","Professional","Individual Contributor","On-site","Midwest",2005-12-22,19.81,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.62,TRUE
"EMP2098","Technology and Product","Engineering","Senior Professional","Individual Contributor","Remote","South",2024-03-20,1.57,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.66,FALSE
"EMP2098","Technology and Product","Engineering","Senior Professional","Individual Contributor","Remote","South",2024-03-20,1.57,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.66,TRUE
"EMP2099","Technology and Product","Engineering","Professional","Individual Contributor","Remote","South",2024-07-02,1.29,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.66,FALSE
"EMP2099","Technology and Product","Engineering","Professional","Individual Contributor","Remote","South",2024-07-02,1.29,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.66,TRUE
"EMP2100","Technology and Product","Engineering","Senior Professional","Individual Contributor","Remote","South",2022-08-03,3.2,"3-5 years",2026-01-08,"Wave 1",2025-10-15,TRUE,TRUE,0.68,TRUE
"EMP2100","Technology and Product","Engineering","Senior Professional","Individual Contributor","Remote","South",2022-08-03,3.2,"3-5 years",2026-01-08,"Wave 2",2026-04-15,FALSE,FALSE,0.05,FALSE
"EMP2101","Technology and Product","Engineering","Professional","Individual Contributor","Remote","South",2018-11-05,6.94,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.68,TRUE
"EMP2101","Technology and Product","Engineering","Professional","Individual Contributor","Remote","South",2018-11-05,6.94,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.68,TRUE
"EMP2102","Technology and Product","Engineering","Senior Professional","Individual Contributor","Remote","Midwest",2024-01-08,1.77,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.66,FALSE
"EMP2102","Technology and Product","Engineering","Senior Professional","Individual Contributor","Remote","Midwest",2024-01-08,1.77,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.66,FALSE
"EMP2103","Technology and Product","Engineering","Professional","Individual Contributor","Remote","South",2024-07-16,1.25,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.66,TRUE
"EMP2103","Technology and Product","Engineering","Professional","Individual Contributor","Remote","South",2024-07-16,1.25,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.66,FALSE
"EMP2104","Technology and Product","Engineering","Professional","Individual Contributor","On-site","West",2008-07-30,17.21,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.62,TRUE
"EMP2104","Technology and Product","Engineering","Professional","Individual Contributor","On-site","West",2008-07-30,17.21,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.62,TRUE
"EMP2105","Technology and Product","Engineering","Manager","People Manager","Remote","Northeast",2015-10-09,10.02,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.68,TRUE
"EMP2105","Technology and Product","Engineering","Manager","People Manager","Remote","Northeast",2015-10-09,10.02,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.68,FALSE
"EMP2106","Technology and Product","Engineering","Manager","People Manager","On-site","Midwest",2017-10-31,7.96,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.65,TRUE
"EMP2106","Technology and Product","Engineering","Manager","People Manager","On-site","Midwest",2017-10-31,7.96,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.65,TRUE
"EMP2107","Technology and Product","Engineering","Senior Professional","Individual Contributor","Hybrid","Northeast",2022-05-17,3.41,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.7,FALSE
"EMP2107","Technology and Product","Engineering","Senior Professional","Individual Contributor","Hybrid","Northeast",2022-05-17,3.41,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.7,TRUE
"EMP2108","Technology and Product","Engineering","Senior Professional","Individual Contributor","Hybrid","Northeast",2021-12-14,3.84,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.7,TRUE
"EMP2108","Technology and Product","Engineering","Senior Professional","Individual Contributor","Hybrid","Northeast",2021-12-14,3.84,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.7,TRUE
"EMP2109","Technology and Product","Engineering","Professional","Individual Contributor","Remote","Midwest",2025-06-13,0.34,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.62,TRUE
"EMP2109","Technology and Product","Engineering","Professional","Individual Contributor","Remote","Midwest",2025-06-13,0.34,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.62,TRUE
"EMP2110","Technology and Product","Engineering","Senior Professional","Individual Contributor","On-site","South",2025-08-23,0.15,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.59,TRUE
"EMP2110","Technology and Product","Engineering","Senior Professional","Individual Contributor","On-site","South",2025-08-23,0.15,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.59,TRUE
"EMP2111","Technology and Product","Engineering","Manager","People Manager","Remote","Midwest",2015-06-10,10.35,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.68,TRUE
"EMP2111","Technology and Product","Engineering","Manager","People Manager","Remote","Midwest",2015-06-10,10.35,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.68,TRUE
"EMP2112","Technology and Product","Engineering","Professional","Individual Contributor","Hybrid","West",2021-08-25,4.14,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.7,FALSE
"EMP2112","Technology and Product","Engineering","Professional","Individual Contributor","Hybrid","West",2021-08-25,4.14,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.7,TRUE
"EMP2113","Technology and Product","Engineering","Director and Above","People Manager","Remote","Northeast",2019-11-04,5.95,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.68,TRUE
"EMP2113","Technology and Product","Engineering","Director and Above","People Manager","Remote","Northeast",2019-11-04,5.95,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.68,TRUE
"EMP2114","Technology and Product","Engineering","Manager","People Manager","Hybrid","Midwest",2023-08-15,2.17,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.68,FALSE
"EMP2114","Technology and Product","Engineering","Manager","People Manager","Hybrid","Midwest",2023-08-15,2.17,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.68,TRUE
"EMP2115","Technology and Product","Engineering","Professional","Individual Contributor","Hybrid","Midwest",2024-07-04,1.28,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.68,TRUE
"EMP2115","Technology and Product","Engineering","Professional","Individual Contributor","Hybrid","Midwest",2024-07-04,1.28,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.68,TRUE
"EMP2116","Technology and Product","Engineering","Senior Professional","Individual Contributor","Hybrid","West",2021-11-04,3.95,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.7,TRUE
"EMP2116","Technology and Product","Engineering","Senior Professional","Individual Contributor","Hybrid","West",2021-11-04,3.95,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.7,TRUE
"EMP2117","Technology and Product","Engineering","Professional","Individual Contributor","Hybrid","Midwest",2025-04-15,0.5,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.64,TRUE
"EMP2117","Technology and Product","Engineering","Professional","Individual Contributor","Hybrid","Midwest",2025-04-15,0.5,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.64,TRUE
"EMP2118","Technology and Product","Engineering","Entry Level","Individual Contributor","Hybrid","South",2021-11-17,3.91,"3-5 years",2026-05-11,"Wave 1",2025-10-15,TRUE,TRUE,0.7,TRUE
"EMP2118","Technology and Product","Engineering","Entry Level","Individual Contributor","Hybrid","South",2021-11-17,3.91,"3-5 years",2026-05-11,"Wave 2",2026-04-15,TRUE,TRUE,0.7,TRUE
"EMP2119","Technology and Product","Engineering","Senior Professional","Individual Contributor","Remote","West",2017-08-29,8.13,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.68,TRUE
"EMP2119","Technology and Product","Engineering","Senior Professional","Individual Contributor","Remote","West",2017-08-29,8.13,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.68,FALSE
"EMP2120","Technology and Product","Engineering","Senior Professional","Individual Contributor","Hybrid","Northeast",2024-11-07,0.94,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.64,FALSE
"EMP2120","Technology and Product","Engineering","Senior Professional","Individual Contributor","Hybrid","Northeast",2024-11-07,0.94,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.64,TRUE
"EMP2121","Technology and Product","Engineering","Entry Level","Individual Contributor","Remote","South",2006-07-30,19.21,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.65,TRUE
"EMP2121","Technology and Product","Engineering","Entry Level","Individual Contributor","Remote","South",2006-07-30,19.21,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.65,FALSE
"EMP2122","Technology and Product","Engineering","Senior Professional","Individual Contributor","Hybrid","South",2017-08-26,8.14,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.7,TRUE
"EMP2122","Technology and Product","Engineering","Senior Professional","Individual Contributor","Hybrid","South",2017-08-26,8.14,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.7,TRUE
"EMP2123","Technology and Product","Engineering","Professional","Individual Contributor","Hybrid","West",2021-07-02,4.29,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.7,FALSE
"EMP2123","Technology and Product","Engineering","Professional","Individual Contributor","Hybrid","West",2021-07-02,4.29,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.7,FALSE
"EMP2124","Technology and Product","Engineering","Manager","People Manager","Hybrid","South",2021-10-24,3.98,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.7,TRUE
"EMP2124","Technology and Product","Engineering","Manager","People Manager","Hybrid","South",2021-10-24,3.98,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.7,TRUE
"EMP2125","Technology and Product","Engineering","Senior Professional","Individual Contributor","Hybrid","Midwest",2025-01-04,0.78,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.64,TRUE
"EMP2125","Technology and Product","Engineering","Senior Professional","Individual Contributor","Hybrid","Midwest",2025-01-04,0.78,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.64,FALSE
"EMP2126","Technology and Product","Engineering","Senior Professional","Individual Contributor","Remote","Midwest",2019-11-12,5.92,"3-5 years",2026-03-08,"Wave 1",2025-10-15,TRUE,TRUE,0.68,TRUE
"EMP2126","Technology and Product","Engineering","Senior Professional","Individual Contributor","Remote","Midwest",2019-11-12,5.92,"3-5 years",2026-03-08,"Wave 2",2026-04-15,FALSE,FALSE,0.05,FALSE
"EMP2127","Technology and Product","Engineering","Professional","Individual Contributor","Hybrid","South",2024-11-20,0.9,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.64,TRUE
"EMP2127","Technology and Product","Engineering","Professional","Individual Contributor","Hybrid","South",2024-11-20,0.9,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.64,TRUE
"EMP2128","Technology and Product","Engineering","Professional","Individual Contributor","Hybrid","West",2024-07-25,1.22,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.68,TRUE
"EMP2128","Technology and Product","Engineering","Professional","Individual Contributor","Hybrid","West",2024-07-25,1.22,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.68,TRUE
"EMP2129","Technology and Product","Engineering","Professional","Individual Contributor","On-site","South",2023-04-19,2.49,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.63,FALSE
"EMP2129","Technology and Product","Engineering","Professional","Individual Contributor","On-site","South",2023-04-19,2.49,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.63,FALSE
"EMP2130","Technology and Product","Engineering","Professional","Individual Contributor","Hybrid","Northeast",2009-08-22,16.15,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.67,TRUE
"EMP2130","Technology and Product","Engineering","Professional","Individual Contributor","Hybrid","Northeast",2009-08-22,16.15,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.67,FALSE
"EMP2131","Technology and Product","Engineering","Senior Professional","Individual Contributor","Hybrid","Midwest",2019-12-12,5.84,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.7,TRUE
